id,question,ground_truth,method,rank,semantic_similarity_to_ground_truth,doc_key,title,source_file,source_type,page,chunk_id,doc_id,retrieval_time_sec,human_support_label,human_note
EVAL011,学分制收费怎么收？,学分制收费实行“两部制”计费方式，学生学费由专业注册学费和学分学费两部分组成。专业注册学费按学生实际在校就读学年计收，学分学费按修读课程学分计收。,bm25_only,4,0.566213,faq:FAQ057|data\faq_database.json|None|57|246,FAQ FAQ057,data\faq_database.json,faq_json,,57,faq:FAQ057,0.001745,,
EVAL011,学分制收费怎么收？,学分制收费实行“两部制”计费方式，学生学费由专业注册学费和学分学费两部分组成。专业注册学费按学生实际在校就读学年计收，学分学费按修读课程学分计收。,bm25_only,5,0.639539,faq:FAQ024|data\faq_database.json|None|24|213,FAQ FAQ024,data\faq_database.json,faq_json,,24,faq:FAQ024,0.001745,,
EVAL011,学分制收费怎么收？,学分制收费实行“两部制”计费方式，学生学费由专业注册学费和学分学费两部分组成。专业注册学费按学生实际在校就读学年计收，学分学费按修读课程学分计收。,faiss_only,1,0.977149,faq:FAQ011|data\faq_database.json|None|11|200,FAQ FAQ011,data\faq_database.json,faq_json,,11,faq:FAQ011,0.193906,,
EVAL011,学分制收费怎么收？,学分制收费实行“两部制”计费方式，学生学费由专业注册学费和学分学费两部分组成。专业注册学费按学生实际在校就读学年计收，学分学费按修读课程学分计收。,faiss_only,2,0.836625,学分制如何收费？.pdf:1:1|data\kb_docs\学分制如何收费？.pdf|1|1|39,学分制如何收费？,data\kb_docs\学分制如何收费？.pdf,pdf,1,1,学分制如何收费？.pdf:1:1,0.193906,,
EVAL011,学分制收费怎么收？,学分制收费实行“两部制”计费方式，学生学费由专业注册学费和学分学费两部分组成。专业注册学费按学生实际在校就读学年计收，学分学费按修读课程学分计收。,faiss_only,3,0.784007,山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号).pdf:1:2|data\kb_docs\山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号).pdf|1|2|71,山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号),data\kb_docs\山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号).pdf,pdf,1,2,山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号).pdf:1:2,0.193906,,
EVAL011,学分制收费怎么收？,学分制收费实行“两部制”计费方式，学生学费由专业注册学费和学分学费两部分组成。专业注册学费按学生实际在校就读学年计收，学分学费按修读课程学分计收。,faiss_only,4,0.661557,山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号).pdf:2:1|data\kb_docs\山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号).pdf|2|1|72,山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号),data\kb_docs\山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号).pdf,pdf,2,1,山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号).pdf:2:1,0.193906,,
EVAL011,学分制收费怎么收？,学分制收费实行“两部制”计费方式，学生学费由专业注册学费和学分学费两部分组成。专业注册学费按学生实际在校就读学年计收，学分学费按修读课程学分计收。,faiss_only,5,0.67582,faq:FAQ012|data\faq_database.json|None|12|201,FAQ FAQ012,data\faq_database.json,faq_json,,12,faq:FAQ012,0.193906,,
EVAL011,学分制收费怎么收？,学分制收费实行“两部制”计费方式，学生学费由专业注册学费和学分学费两部分组成。专业注册学费按学生实际在校就读学年计收，学分学费按修读课程学分计收。,hybrid,1,0.977149,faq:FAQ011|data\faq_database.json|None|11|200,FAQ FAQ011,data\faq_database.json,faq_json,,11,faq:FAQ011,0.167257,,
EVAL011,学分制收费怎么收？,学分制收费实行“两部制”计费方式，学生学费由专业注册学费和学分学费两部分组成。专业注册学费按学生实际在校就读学年计收，学分学费按修读课程学分计收。,hybrid,2,0.836625,学分制如何收费？.pdf:1:1|data\kb_docs\学分制如何收费？.pdf|1|1|39,学分制如何收费？,data\kb_docs\学分制如何收费？.pdf,pdf,1,1,学分制如何收费？.pdf:1:1,0.167257,,
EVAL011,学分制收费怎么收？,学分制收费实行“两部制”计费方式，学生学费由专业注册学费和学分学费两部分组成。专业注册学费按学生实际在校就读学年计收，学分学费按修读课程学分计收。,hybrid,3,0.784007,山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号).pdf:1:2|data\kb_docs\山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号).pdf|1|2|71,山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号),data\kb_docs\山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号).pdf,pdf,1,2,山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号).pdf:1:2,0.167257,,
EVAL011,学分制收费怎么收？,学分制收费实行“两部制”计费方式，学生学费由专业注册学费和学分学费两部分组成。专业注册学费按学生实际在校就读学年计收，学分学费按修读课程学分计收。,hybrid,4,0.572775,faq:FAQ058|data\faq_database.json|None|58|247,FAQ FAQ058,data\faq_database.json,faq_json,,58,faq:FAQ058,0.167257,,
EVAL011,学分制收费怎么收？,学分制收费实行“两部制”计费方式，学生学费由专业注册学费和学分学费两部分组成。专业注册学费按学生实际在校就读学年计收，学分学费按修读课程学分计收。,hybrid,5,0.59848,faq:FAQ019|data\faq_database.json|None|19|208,FAQ FAQ019,data\faq_database.json,faq_json,,19,faq:FAQ019,0.167257,,
EVAL011,学分制收费怎么收？,学分制收费实行“两部制”计费方式，学生学费由专业注册学费和学分学费两部分组成。专业注册学费按学生实际在校就读学年计收，学分学费按修读课程学分计收。,hybrid_rerank,1,0.977149,faq:FAQ011|data\faq_database.json|None|11|200,FAQ FAQ011,data\faq_database.json,faq_json,,11,faq:FAQ011,12.289565,,
EVAL011,学分制收费怎么收？,学分制收费实行“两部制”计费方式，学生学费由专业注册学费和学分学费两部分组成。专业注册学费按学生实际在校就读学年计收，学分学费按修读课程学分计收。,hybrid_rerank,2,0.836625,学分制如何收费？.pdf:1:1|data\kb_docs\学分制如何收费？.pdf|1|1|39,学分制如何收费？,data\kb_docs\学分制如何收费？.pdf,pdf,1,1,学分制如何收费？.pdf:1:1,12.289565,,
EVAL011,学分制收费怎么收？,学分制收费实行“两部制”计费方式，学生学费由专业注册学费和学分学费两部分组成。专业注册学费按学生实际在校就读学年计收，学分学费按修读课程学分计收。,hybrid_rerank,3,0.784007,山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号).pdf:1:2|data\kb_docs\山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号).pdf|1|2|71,山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号),data\kb_docs\山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号).pdf,pdf,1,2,山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号).pdf:1:2,12.289565,,
EVAL011,学分制收费怎么收？,学分制收费实行“两部制”计费方式，学生学费由专业注册学费和学分学费两部分组成。专业注册学费按学生实际在校就读学年计收，学分学费按修读课程学分计收。,hybrid_rerank,4,0.59848,faq:FAQ019|data\faq_database.json|None|19|208,FAQ FAQ019,data\faq_database.json,faq_json,,19,faq:FAQ019,12.289565,,
EVAL011,学分制收费怎么收？,学分制收费实行“两部制”计费方式，学生学费由专业注册学费和学分学费两部分组成。专业注册学费按学生实际在校就读学年计收，学分学费按修读课程学分计收。,hybrid_rerank,5,0.572775,faq:FAQ058|data\faq_database.json|None|58|247,FAQ FAQ058,data\faq_database.json,faq_json,,58,faq:FAQ058,12.289565,,
EVAL012,哪些属于免费学分？,免费学分通常包括：1. 首次重修且百分制成绩低于70分的课程；2. 缓考后首次重修选课的课程；3. 自2020级学生起重点提升计划内的课程；4. 创新创业教育荣誉学分。,bm25_only,1,0.973935,faq:FAQ012|data\faq_database.json|None|12|201,FAQ FAQ012,data\faq_database.json,faq_json,,12,faq:FAQ012,0.000784,,
EVAL012,哪些属于免费学分？,免费学分通常包括：1. 首次重修且百分制成绩低于70分的课程；2. 缓考后首次重修选课的课程；3. 自2020级学生起重点提升计划内的课程；4. 创新创业教育荣誉学分。,bm25_only,2,0.761844,faq:FAQ048|data\faq_database.json|None|48|237,FAQ FAQ048,data\faq_database.json,faq_json,,48,faq:FAQ048,0.000784,,
EVAL012,哪些属于免费学分？,免费学分通常包括：1. 首次重修且百分制成绩低于70分的课程；2. 缓考后首次重修选课的课程；3. 自2020级学生起重点提升计划内的课程；4. 创新创业教育荣誉学分。,bm25_only,3,0.842402,faq:FAQ047|data\faq_database.json|None|47|236,FAQ FAQ047,data\faq_database.json,faq_json,,47,faq:FAQ047,0.000784,,
EVAL012,哪些属于免费学分？,免费学分通常包括：1. 首次重修且百分制成绩低于70分的课程；2. 缓考后首次重修选课的课程；3. 自2020级学生起重点提升计划内的课程；4. 创新创业教育荣誉学分。,bm25_only,4,0.894166,学分制如何收费？.pdf:1:1|data\kb_docs\学分制如何收费？.pdf|1|1|39,学分制如何收费？,data\kb_docs\学分制如何收费？.pdf,pdf,1,1,学分制如何收费？.pdf:1:1,0.000784,,
EVAL012,哪些属于免费学分？,免费学分通常包括：1. 首次重修且百分制成绩低于70分的课程；2. 缓考后首次重修选课的课程；3. 自2020级学生起重点提升计划内的课程；4. 创新创业教育荣誉学分。,bm25_only,5,0.622405,faq:FAQ022|data\faq_database.json|None|22|211,FAQ FAQ022,data\faq_database.json,faq_json,,22,faq:FAQ022,0.000784,,
EVAL012,哪些属于免费学分？,免费学分通常包括：1. 首次重修且百分制成绩低于70分的课程；2. 缓考后首次重修选课的课程；3. 自2020级学生起重点提升计划内的课程；4. 创新创业教育荣誉学分。,faiss_only,1,0.973935,faq:FAQ012|data\faq_database.json|None|12|201,FAQ FAQ012,data\faq_database.json,faq_json,,12,faq:FAQ012,0.080826,,
EVAL012,哪些属于免费学分？,免费学分通常包括：1. 首次重修且百分制成绩低于70分的课程；2. 缓考后首次重修选课的课程；3. 自2020级学生起重点提升计划内的课程；4. 创新创业教育荣誉学分。,faiss_only,2,0.842402,faq:FAQ047|data\faq_database.json|None|47|236,FAQ FAQ047,data\faq_database.json,faq_json,,47,faq:FAQ047,0.080826,,
EVAL012,哪些属于免费学分？,免费学分通常包括：1. 首次重修且百分制成绩低于70分的课程；2. 缓考后首次重修选课的课程；3. 自2020级学生起重点提升计划内的课程；4. 创新创业教育荣誉学分。,faiss_only,3,0.761844,faq:FAQ048|data\faq_database.json|None|48|237,FAQ FAQ048,data\faq_database.json,faq_json,,48,faq:FAQ048,0.080826,,
EVAL012,哪些属于免费学分？,免费学分通常包括：1. 首次重修且百分制成绩低于70分的课程；2. 缓考后首次重修选课的课程；3. 自2020级学生起重点提升计划内的课程；4. 创新创业教育荣誉学分。,faiss_only,4,0.894166,学分制如何收费？.pdf:1:1|data\kb_docs\学分制如何收费？.pdf|1|1|39,学分制如何收费？,data\kb_docs\学分制如何收费？.pdf,pdf,1,1,学分制如何收费？.pdf:1:1,0.080826,,
EVAL012,哪些属于免费学分？,免费学分通常包括：1. 首次重修且百分制成绩低于70分的课程；2. 缓考后首次重修选课的课程；3. 自2020级学生起重点提升计划内的课程；4. 创新创业教育荣誉学分。,faiss_only,5,0.674006,faq:FAQ011|data\faq_database.json|None|11|200,FAQ FAQ011,data\faq_database.json,faq_json,,11,faq:FAQ011,0.080826,,
EVAL012,哪些属于免费学分？,免费学分通常包括：1. 首次重修且百分制成绩低于70分的课程；2. 缓考后首次重修选课的课程；3. 自2020级学生起重点提升计划内的课程；4. 创新创业教育荣誉学分。,hybrid,1,0.655841,faq:FAQ024|data\faq_database.json|None|24|213,FAQ FAQ024,data\faq_database.json,faq_json,,24,faq:FAQ024,0.085637,,
EVAL012,哪些属于免费学分？,免费学分通常包括：1. 首次重修且百分制成绩低于70分的课程；2. 缓考后首次重修选课的课程；3. 自2020级学生起重点提升计划内的课程；4. 创新创业教育荣誉学分。,hybrid,2,0.653592,faq:FAQ023|data\faq_database.json|None|23|212,FAQ FAQ023,data\faq_database.json,faq_json,,23,faq:FAQ023,0.085637,,
EVAL012,哪些属于免费学分？,免费学分通常包括：1. 首次重修且百分制成绩低于70分的课程；2. 缓考后首次重修选课的课程；3. 自2020级学生起重点提升计划内的课程；4. 创新创业教育荣誉学分。,hybrid,3,0.732154,通识核心课修读说明.pdf:1:1|data\kb_docs\通识核心课修读说明.pdf|1|1|105,通识核心课修读说明,data\kb_docs\通识核心课修读说明.pdf,pdf,1,1,通识核心课修读说明.pdf:1:1,0.085637,,
EVAL012,哪些属于免费学分？,免费学分通常包括：1. 首次重修且百分制成绩低于70分的课程；2. 缓考后首次重修选课的课程；3. 自2020级学生起重点提升计划内的课程；4. 创新创业教育荣誉学分。,hybrid,4,0.973935,faq:FAQ012|data\faq_database.json|None|12|201,FAQ FAQ012,data\faq_database.json,faq_json,,12,faq:FAQ012,0.085637,,
EVAL012,哪些属于免费学分？,免费学分通常包括：1. 首次重修且百分制成绩低于70分的课程；2. 缓考后首次重修选课的课程；3. 自2020级学生起重点提升计划内的课程；4. 创新创业教育荣誉学分。,hybrid,5,0.761844,faq:FAQ048|data\faq_database.json|None|48|237,FAQ FAQ048,data\faq_database.json,faq_json,,48,faq:FAQ048,0.085637,,
EVAL012,哪些属于免费学分？,免费学分通常包括：1. 首次重修且百分制成绩低于70分的课程；2. 缓考后首次重修选课的课程；3. 自2020级学生起重点提升计划内的课程；4. 创新创业教育荣誉学分。,hybrid_rerank,1,0.655841,faq:FAQ024|data\faq_database.json|None|24|213,FAQ FAQ024,data\faq_database.json,faq_json,,24,faq:FAQ024,9.118688,,
EVAL012,哪些属于免费学分？,免费学分通常包括：1. 首次重修且百分制成绩低于70分的课程；2. 缓考后首次重修选课的课程；3. 自2020级学生起重点提升计划内的课程；4. 创新创业教育荣誉学分。,hybrid_rerank,2,0.973935,faq:FAQ012|data\faq_database.json|None|12|201,FAQ FAQ012,data\faq_database.json,faq_json,,12,faq:FAQ012,9.118688,,
EVAL012,哪些属于免费学分？,免费学分通常包括：1. 首次重修且百分制成绩低于70分的课程；2. 缓考后首次重修选课的课程；3. 自2020级学生起重点提升计划内的课程；4. 创新创业教育荣誉学分。,hybrid_rerank,3,0.653592,faq:FAQ023|data\faq_database.json|None|23|212,FAQ FAQ023,data\faq_database.json,faq_json,,23,faq:FAQ023,9.118688,,
EVAL012,哪些属于免费学分？,免费学分通常包括：1. 首次重修且百分制成绩低于70分的课程；2. 缓考后首次重修选课的课程；3. 自2020级学生起重点提升计划内的课程；4. 创新创业教育荣誉学分。,hybrid_rerank,4,0.732154,通识核心课修读说明.pdf:1:1|data\kb_docs\通识核心课修读说明.pdf|1|1|105,通识核心课修读说明,data\kb_docs\通识核心课修读说明.pdf,pdf,1,1,通识核心课修读说明.pdf:1:1,9.118688,,
EVAL012,哪些属于免费学分？,免费学分通常包括：1. 首次重修且百分制成绩低于70分的课程；2. 缓考后首次重修选课的课程；3. 自2020级学生起重点提升计划内的课程；4. 创新创业教育荣誉学分。,hybrid_rerank,5,0.761844,faq:FAQ048|data\faq_database.json|None|48|237,FAQ FAQ048,data\faq_database.json,faq_json,,48,faq:FAQ048,9.118688,,
EVAL013,课程绩点怎么算？,对于2018级及之后年级的百分制课程，课程绩点=（百分制课程成绩÷10）-5；不足60分的课程绩点为0。采用五级制记分的课程绩点分别为4.5、3.5、2.5、1.5、0；采用两级制计分的课程绩点分别为3.5、0。,bm25_only,1,0.884084,faq:FAQ049|data\faq_database.json|None|49|238,FAQ FAQ049,data\faq_database.json,faq_json,,49,faq:FAQ049,0.000989,,
EVAL013,课程绩点怎么算？,对于2018级及之后年级的百分制课程，课程绩点=（百分制课程成绩÷10）-5；不足60分的课程绩点为0。采用五级制记分的课程绩点分别为4.5、3.5、2.5、1.5、0；采用两级制计分的课程绩点分别为3.5、0。,bm25_only,2,0.972895,faq:FAQ013|data\faq_database.json|None|13|202,FAQ FAQ013,data\faq_database.json,faq_json,,13,faq:FAQ013,0.000989,,
EVAL013,课程绩点怎么算？,对于2018级及之后年级的百分制课程，课程绩点=（百分制课程成绩÷10）-5；不足60分的课程绩点为0。采用五级制记分的课程绩点分别为4.5、3.5、2.5、1.5、0；采用两级制计分的课程绩点分别为3.5、0。,bm25_only,3,0.740086,faq:FAQ014|data\faq_database.json|None|14|203,FAQ FAQ014,data\faq_database.json,faq_json,,14,faq:FAQ014,0.000989,,
EVAL013,课程绩点怎么算？,对于2018级及之后年级的百分制课程，课程绩点=（百分制课程成绩÷10）-5；不足60分的课程绩点为0。采用五级制记分的课程绩点分别为4.5、3.5、2.5、1.5、0；采用两级制计分的课程绩点分别为3.5、0。,bm25_only,4,0.597904,faq:FAQ047|data\faq_database.json|None|47|236,FAQ FAQ047,data\faq_database.json,faq_json,,47,faq:FAQ047,0.000989,,
EVAL013,课程绩点怎么算？,对于2018级及之后年级的百分制课程，课程绩点=（百分制课程成绩÷10）-5；不足60分的课程绩点为0。采用五级制记分的课程绩点分别为4.5、3.5、2.5、1.5、0；采用两级制计分的课程绩点分别为3.5、0。,bm25_only,5,0.878767,课程绩点如何计算？.pdf:1:1|data\kb_docs\课程绩点如何计算？.pdf|1|1|103,课程绩点如何计算？,data\kb_docs\课程绩点如何计算？.pdf,pdf,1,1,课程绩点如何计算？.pdf:1:1,0.000989,,
EVAL013,课程绩点怎么算？,对于2018级及之后年级的百分制课程，课程绩点=（百分制课程成绩÷10）-5；不足60分的课程绩点为0。采用五级制记分的课程绩点分别为4.5、3.5、2.5、1.5、0；采用两级制计分的课程绩点分别为3.5、0。,faiss_only,1,0.878767,课程绩点如何计算？.pdf:1:1|data\kb_docs\课程绩点如何计算？.pdf|1|1|103,课程绩点如何计算？,data\kb_docs\课程绩点如何计算？.pdf,pdf,1,1,课程绩点如何计算？.pdf:1:1,0.087726,,
EVAL013,课程绩点怎么算？,对于2018级及之后年级的百分制课程，课程绩点=（百分制课程成绩÷10）-5；不足60分的课程绩点为0。采用五级制记分的课程绩点分别为4.5、3.5、2.5、1.5、0；采用两级制计分的课程绩点分别为3.5、0。,faiss_only,2,0.972895,faq:FAQ013|data\faq_database.json|None|13|202,FAQ FAQ013,data\faq_database.json,faq_json,,13,faq:FAQ013,0.087726,,
EVAL013,课程绩点怎么算？,对于2018级及之后年级的百分制课程，课程绩点=（百分制课程成绩÷10）-5；不足60分的课程绩点为0。采用五级制记分的课程绩点分别为4.5、3.5、2.5、1.5、0；采用两级制计分的课程绩点分别为3.5、0。,faiss_only,3,0.902863,山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号).pdf:2:2|data\kb_docs\山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号).pdf|2|2|73,山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号),data\kb_docs\山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号).pdf,pdf,2,2,山东大学本科学生学分制管理暂行规定(山大教字〔2018〕33号).pdf:2:2,0.087726,,
EVAL013,课程绩点怎么算？,对于2018级及之后年级的百分制课程，课程绩点=（百分制课程成绩÷10）-5；不足60分的课程绩点为0。采用五级制记分的课程绩点分别为4.5、3.5、2.5、1.5、0；采用两级制计分的课程绩点分别为3.5、0。,faiss_only,4,0.740086,faq:FAQ014|data\faq_database.json|None|14|203,FAQ FAQ014,data\faq_database.json,faq_json,,14,faq:FAQ014,0.087726,,
EVAL013,课程绩点怎么算？,对于2018级及之后年级的百分制课程，课程绩点=（百分制课程成绩÷10）-5；不足60分的课程绩点为0。采用五级制记分的课程绩点分别为4.5、3.5、2.5、1.5、0；采用两级制计分的课程绩点分别为3.5、0。,faiss_only,5,0.884084,faq:FAQ049|data\faq_database.json|None|49|238,FAQ FAQ049,data\faq_database.json,faq_json,,49,faq:FAQ049,0.087726,,
EVAL013,课程绩点怎么算？,对于2018级及之后年级的百分制课程，课程绩点=（百分制课程成绩÷10）-5；不足60分的课程绩点为0。采用五级制记分的课程绩点分别为4.5、3.5、2.5、1.5、0；采用两级制计分的课程绩点分别为3.5、0。,hybrid,1,0.884084,faq:FAQ049|data\faq_database.json|None|49|238,FAQ FAQ049,data\faq_database.json,faq_json,,49,faq:FAQ049,0.086598,,
EVAL013,课程绩点怎么算？,对于2018级及之后年级的百分制课程，课程绩点=（百分制课程成绩÷10）-5；不足60分的课程绩点为0。采用五级制记分的课程绩点分别为4.5、3.5、2.5、1.5、0；采用两级制计分的课程绩点分别为3.5、0。,hybrid,2,0.649451,附件1山东大学本科教学事故分类分级认定标准.docx:0:2|data\kb_docs\附件1山东大学本科教学事故分类分级认定标准.docx|None|2|148,附件1山东大学本科教学事故分类分级认定标准,data\kb_docs\附件1山东大学本科教学事故分类分级认定标准.docx,docx,,2,附件1山东大学本科教学事故分类分级认定标准.docx:0:2,0.086598,,
EVAL013,课程绩点怎么算？,对于2018级及之后年级的百分制课程，课程绩点=（百分制课程成绩÷10）-5；不足60分的课程绩点为0。采用五级制记分的课程绩点分别为4.5、3.5、2.5、1.5、0；采用两级制计分的课程绩点分别为3.5、0。,hybrid,3,0.972895,faq:FAQ013|data\faq_database.json|None|13|202,FAQ FAQ013,data\faq_database.json,faq_json,,13,faq:FAQ013,0.086598,,
EVAL013,课程绩点怎么算？,对于2018级及之后年级的百分制课程，课程绩点=（百分制课程成绩÷10）-5；不足60分的课程绩点为0。采用五级制记分的课程绩点分别为4.5、3.5、2.5、1.5、0；采用两级制计分的课程绩点分别为3.5、0。,hybrid,4,0.740086,faq:FAQ014|data\faq_database.json|None|14|203,FAQ FAQ014,data\faq_database.json,faq_json,,14,faq:FAQ014,0.086598,,
EVAL013,课程绩点怎么算？,对于2018级及之后年级的百分制课程，课程绩点=（百分制课程成绩÷10）-5；不足60分的课程绩点为0。采用五级制记分的课程绩点分别为4.5、3.5、2.5、1.5、0；采用两级制计分的课程绩点分别为3.5、0。,hybrid,5,0.757524,附件：山东大学本科毕业论文(设计)抽检评议要素（试行）.pdf:4:1|data\kb_docs\附件：山东大学本科毕业论文(设计)抽检评议要素（试行）.pdf|4|1|123,附件：山东大学本科毕业论文(设计)抽检评议要素（试行）,data\kb_docs\附件：山东大学本科毕业论文(设计)抽检评议要素（试行）.pdf,pdf,4,1,附件：山东大学本科毕业论文(设计)抽检评议要素（试行）.pdf:4:1,0.086598,,
EVAL013,课程绩点怎么算？,对于2018级及之后年级的百分制课程，课程绩点=（百分制课程成绩÷10）-5；不足60分的课程绩点为0。采用五级制记分的课程绩点分别为4.5、3.5、2.5、1.5、0；采用两级制计分的课程绩点分别为3.5、0。,hybrid_rerank,1,0.884084,faq:FAQ049|data\faq_database.json|None|49|238,FAQ FAQ049,data\faq_database.json,faq_json,,49,faq:FAQ049,9.48816,,
EVAL013,课程绩点怎么算？,对于2018级及之后年级的百分制课程，课程绩点=（百分制课程成绩÷10）-5；不足60分的课程绩点为0。采用五级制记分的课程绩点分别为4.5、3.5、2.5、1.5、0；采用两级制计分的课程绩点分别为3.5、0。,hybrid_rerank,2,0.972895,faq:FAQ013|data\faq_database.json|None|13|202,FAQ FAQ013,data\faq_database.json,faq_json,,13,faq:FAQ013,9.48816,,
EVAL013,课程绩点怎么算？,对于2018级及之后年级的百分制课程，课程绩点=（百分制课程成绩÷10）-5；不足60分的课程绩点为0。采用五级制记分的课程绩点分别为4.5、3.5、2.5、1.5、0；采用两级制计分的课程绩点分别为3.5、0。,hybrid_rerank,3,0.649451,附件1山东大学本科教学事故分类分级认定标准.docx:0:2|data\kb_docs\附件1山东大学本科教学事故分类分级认定标准.docx|None|2|148,附件1山东大学本科教学事故分类分级认定标准,data\kb_docs\附件1山东大学本科教学事故分类分级认定标准.docx,docx,,2,附件1山东大学本科教学事故分类分级认定标准.docx:0:2,9.48816,,
EVAL013,课程绩点怎么算？,对于2018级及之后年级的百分制课程，课程绩点=（百分制课程成绩÷10）-5；不足60分的课程绩点为0。采用五级制记分的课程绩点分别为4.5、3.5、2.5、1.5、0；采用两级制计分的课程绩点分别为3.5、0。,hybrid_rerank,4,0.740086,faq:FAQ014|data\faq_database.json|None|14|203,FAQ FAQ014,data\faq_database.json,faq_json,,14,faq:FAQ014,9.48816,,
EVAL013,课程绩点怎么算？,对于2018级及之后年级的百分制课程，课程绩点=（百分制课程成绩÷10）-5；不足60分的课程绩点为0。采用五级制记分的课程绩点分别为4.5、3.5、2.5、1.5、0；采用两级制计分的课程绩点分别为3.5、0。,hybrid_rerank,5,0.878767,课程绩点如何计算？.pdf:1:1|data\kb_docs\课程绩点如何计算？.pdf|1|1|103,课程绩点如何计算？,data\kb_docs\课程绩点如何计算？.pdf,pdf,1,1,课程绩点如何计算？.pdf:1:1,9.48816,,
EVAL014,2018级之前绩点怎么算？,2018级之前年级的学生，百分制课程绩点根据参与考核人数和比例，按照四舍五入的方式自动转换生成；当修课人数小于10人时，成绩第一名自动记为A+。,bm25_only,1,0.962672,faq:FAQ014|data\faq_database.json|None|14|203,FAQ FAQ014,data\faq_database.json,faq_json,,14,faq:FAQ014,0.000851,,
EVAL014,2018级之前绩点怎么算？,2018级之前年级的学生，百分制课程绩点根据参与考核人数和比例，按照四舍五入的方式自动转换生成；当修课人数小于10人时，成绩第一名自动记为A+。,bm25_only,2,0.737737,faq:FAQ049|data\faq_database.json|None|49|238,FAQ FAQ049,data\faq_database.json,faq_json,,49,faq:FAQ049,0.000851,,
EVAL014,2018级之前绩点怎么算？,2018级之前年级的学生，百分制课程绩点根据参与考核人数和比例，按照四舍五入的方式自动转换生成；当修课人数小于10人时，成绩第一名自动记为A+。,bm25_only,3,0.816941,课程绩点如何计算？.pdf:1:1|data\kb_docs\课程绩点如何计算？.pdf|1|1|103,课程绩点如何计算？,data\kb_docs\课程绩点如何计算？.pdf,pdf,1,1,课程绩点如何计算？.pdf:1:1,0.000851,,
EVAL014,2018级之前绩点怎么算？,2018级之前年级的学生，百分制课程绩点根据参与考核人数和比例，按照四舍五入的方式自动转换生成；当修课人数小于10人时，成绩第一名自动记为A+。,bm25_only,4,0.724759,faq:FAQ013|data\faq_database.json|None|13|202,FAQ FAQ013,data\faq_database.json,faq_json,,13,faq:FAQ013,0.000851,,
EVAL014,2018级之前绩点怎么算？,2018级之前年级的学生，百分制课程绩点根据参与考核人数和比例，按照四舍五入的方式自动转换生成；当修课人数小于10人时，成绩第一名自动记为A+。,bm25_only,5,0.632826,faq:FAQ047|data\faq_database.json|None|47|236,FAQ FAQ047,data\faq_database.json,faq_json,,47,faq:FAQ047,0.000851,,
EVAL014,2018级之前绩点怎么算？,2018级之前年级的学生，百分制课程绩点根据参与考核人数和比例，按照四舍五入的方式自动转换生成；当修课人数小于10人时，成绩第一名自动记为A+。,faiss_only,1,0.962672,faq:FAQ014|data\faq_database.json|None|14|203,FAQ FAQ014,data\faq_database.json,faq_json,,14,faq:FAQ014,0.077298,,
EVAL014,2018级之前绩点怎么算？,2018级之前年级的学生，百分制课程绩点根据参与考核人数和比例，按照四舍五入的方式自动转换生成；当修课人数小于10人时，成绩第一名自动记为A+。,faiss_only,2,0.737737,faq:FAQ049|data\faq_database.json|None|49|238,FAQ FAQ049,data\faq_database.json,faq_json,,49,faq:FAQ049,0.077298,,
EVAL014,2018级之前绩点怎么算？,2018级之前年级的学生，百分制课程绩点根据参与考核人数和比例，按照四舍五入的方式自动转换生成；当修课人数小于10人时，成绩第一名自动记为A+。,faiss_only,3,0.816941,课程绩点如何计算？.pdf:1:1|data\kb_docs\课程绩点如何计算？.pdf|1|1|103,课程绩点如何计算？,data\kb_docs\课程绩点如何计算？.pdf,pdf,1,1,课程绩点如何计算？.pdf:1:1,0.077298,,
EVAL014,2018级之前绩点怎么算？,2018级之前年级的学生，百分制课程绩点根据参与考核人数和比例，按照四舍五入的方式自动转换生成；当修课人数小于10人时，成绩第一名自动记为A+。,faiss_only,4,0.724759,faq:FAQ013|data\faq_database.json|None|13|202,FAQ FAQ013,data\faq_database.json,faq_json,,13,faq:FAQ013,0.077298,,
